,Unnamed: 0,Unnamed: 0.1,key,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM
3243,3243,5949,frc6875,Build A Dream Robotics  -  Amazon Warriors,2018.0,Ontario,6875,"['2018oncmp1', '2018onwat', '2018onwin']",69.5612604708753,119.16054255690666,-49.59928208603122
3244,3244,5951,frc6877,Mechanical Mustangs,2018.0,Michigan,6877,"['2018miket', '2018miwat']",62.06437542377743,137.43518879444815,-75.37081337067067
3245,3245,5952,frc6878,SJB Odyssey ,2018.0,Ontario,6878,"['2018oncmp2', '2018onham', '2018onto1']",94.03766285522535,72.16317472820646,21.87448812701894
3246,3246,5954,frc6880,Universal Serial Brawlers (USB),2018.0,New York,6880,"['2018cmpmi', '2018nysu']",148.97384602494867,53.12167490389598,95.85217112105266
3247,3247,5955,frc6881,South Lions Roarbotics,2018.0,Ontario,6881,"['2018onlon', '2018onwin']",81.00647705664085,128.77762984590336,-47.771152789262544
3248,3248,5956,frc6882,Fahrenheit Robotics,2018.0,Virginia,6882,"['2018chcmp', '2018vagle', '2018vapor']",89.7668191558666,88.03800508837331,1.7288140674932748
3249,3249,5957,frc6883,Leviathan Robotics,2018.0,California,6883,['2018casj'],110.32408108648646,75.5057396776931,34.81834140879337
3250,3250,5958,frc6884,Mechanical Overload,2018.0,California,6884,['2018casj'],26.73866642872639,197.56767282571514,-170.8290063969887
3251,3251,5959,frc6885,The Pilots,2018.0,California,6885,"['2018casd', '2018cmptx']",12.608274242597037,113.67639498952582,-101.0681207469288
3252,3252,5960,frc6886,Synthesizers,2018.0,Missouri,6886,"['2018cmptx', '2018mokc2', '2018mokc']",169.67565689319056,26.65368356213105,143.02197333105954
3253,3253,5961,frc6887,Dalton Catabots,2018.0,Georgia,6887,"['2018cmptx', '2018gacmp', '2018gadal', '2018gagai']",59.71759702127014,72.51018492236938,-12.79258790109926
3254,3254,5962,frc6888,Cav-A-Gears,2018.0,North Carolina,6888,"['2018cmptx', '2018ncash', '2018nccmp', '2018ncwin']",66.16623091043613,74.08734433549206,-7.921113425055933
3255,3255,5963,frc6889,DC Current,2018.0,Iowa,6889,['2018iacf'],63.03432981437167,74.72623732454566,-11.69190751017409
3256,3256,5965,frc6891,Indians,2018.0,Oklahoma,6891,"['2018cmptx', '2018okok']",34.63772278576297,117.21232551548694,-82.574602729724
3257,3257,5966,frc6892,Big Cat Robotics,2018.0,New York,6892,"['2018nyro', '2018nyrra']",73.92331914059459,144.98410957406406,-71.06079043346959
3258,3258,5967,frc6893,Bladerunners,2018.0,Maryland,6893,"['2018mdoxo', '2018vahay']",29.168055688609066,111.76009595484712,-82.59204026623799
3259,3259,5968,frc6894,Iced Java,2018.0,North Carolina,6894,"['2018ncpem', '2018ncwin']",42.64659985042728,98.72597017517108,-56.07937032474377
3260,3260,5969,frc6895,Mechanical Madness 4-H,2018.0,New Hampshire,6895,"['2018cthar', '2018nhdur']",26.718914232638518,152.1731293826063,-125.45421514996778
3261,3261,5970,frc6896,CABOTS,2018.0,Sonora,6896,['2018mxto'],97.13187617767507,50.69990531898757,46.43197085868747
3262,3262,5971,frc6897,Astraea Robotics,2018.0,New Jersey,6897,"['2018njbri', '2018njski']",71.21549156614803,140.935068846916,-69.71957728076801
3263,3263,5972,frc6898,The Undergraduate School of Carrots ,2018.0,Texas,6898,"['2018cmptx', '2018lake', '2018txpa']",68.77894175129717,85.2598151972474,-16.480873445950266
3264,3264,5973,frc6899,Makin' Bots FRC,2018.0,North Carolina,6899,"['2018ncash', '2018ncpem']",63.11933060048318,90.62835416667697,-27.50902356619372
3265,3265,5974,frc6900,Hoodie-bots,2018.0,Oklahoma,6900,['2018okok'],55.22380978357818,64.03847089073535,-8.814661107157377
3266,3266,5975,frc6901,Knights Robotics,2018.0,Texas,6901,['2018txda'],62.69020164855243,77.8087992908403,-15.118597642287703
3267,3267,5976,frc6902,S.T.R.I.K.E,2018.0,Paraná,6902,"['2018cmptx', '2018qcmo']",75.30141810567784,101.1391082167782,-25.837690111100336
3268,3268,5978,frc6904,Team 6904: TeraWatts,2018.0,California,6904,['2018cair'],56.72587898196771,76.25750424570761,-19.531625263739926
3269,3269,5979,frc6905,TEAR-A-BYTE,2018.0,Georgia,6905,"['2018gadal', '2018gadul']",45.5986729348712,102.91120127975532,-57.31252834488413
3270,3270,5980,frc6906,Cristo Rey Reybots,2018.0,Illinois,6906,['2018ilch'],35.9277012397938,164.28002132028283,-128.35232008048908
3271,3271,5981,frc6907,The G.O.A.T,2018.0,Shanghai,6907,"['2018cmptx', '2018shmi']",149.21556377878736,68.01675723508775,81.19880654369967
3272,3272,5982,frc6908,Infuzed,2013.0,North Carolina,6908,"['2018ncash', '2018nccmp', '2018ncpem']",103.11558407225057,72.91787682583433,30.197707246416204
3273,3273,5983,frc6909,SAKURA Tempesta,2018.0,Chiba,6909,"['2018cmpmi', '2018hiho']",135.1875579906044,82.18903732985986,52.9985206607444
3274,3274,5984,frc6910,Mill Creek High School Robotic Hawks,2018.0,Georgia,6910,"['2018gadul', '2018gagai']",45.04376984523266,80.57506079809247,-35.53129095285976
3275,3275,5985,frc6911,Tappan Zee High School,2018.0,New York,6911,"['2018nyli', '2018nyrer', '2018nysu']",53.412765785597614,104.9943400348058,-51.58157424920815
3276,3276,5986,frc6912,Gentry Robotics,2018.0,Minnesota,6912,['2018mnmi2'],32.93864349346561,112.65214783013019,-79.71350433666457
3277,3277,5987,frc6913,North Crawford Robotics Club,2018.0,Wisconsin,6913,['2018wila'],76.0955990583528,96.12426154802637,-20.02866248967349
3278,3278,5988,frc6914,Retro5ive,2018.0,Michigan,6914,"['2018mifor', '2018migib', '2018miliv']",82.38710145379515,112.14726720110502,-29.760165747309884
3279,3279,5989,frc6915,Bulldogs,2018.0,California,6915,['2018capo'],23.918674146066458,85.074190226486,-61.15551608041951
3280,3280,5990,frc6916,Iron Thunder,2018.0,Ohio,6916,['2018ohcl'],93.80660215659785,126.19256480442152,-32.38596264782362
3281,3281,5991,frc6917,Voyageur Robotics,2018.0,Ontario,6917,"['2018oncmp1', '2018onosh', '2018onto1']",82.0951000997532,125.42259950098061,-43.32749940122733
3282,3282,5992,frc6918,Napa High Cellar Rats,2018.0,California,6918,['2018cada'],131.86482286894855,73.28045094083785,58.58437192811056
3283,3283,5993,frc6919,The Commodores,2018.0,Georgia,6919,"['2018cmptx', '2018gaalb', '2018gacmp', '2018gagai']",94.74350075073437,68.37535910962845,26.368141641105932
3284,3284,5994,frc6920,Force Fusion,2018.0,Noord-Brabant,6920,['2018casd'],99.49709008378791,86.47930098003714,13.017789103750761
3285,3285,5995,frc6921,Technados,2018.0,New Jersey,6921,"['2018njtab', '2018pawch']",55.232509107506075,117.90820347022634,-62.67569436272028
3286,3286,5996,frc6922,Apache Genesis,2018.0,Arizona,6922,['2018azpx'],75.0187056681164,78.86791155033644,-3.8492058822201187
3287,3287,5997,frc6923,Royal Blue Robotics [RB]^2,2018.0,Louisiana,6923,['2018lake'],45.31808163104573,129.97371800378596,-84.6556363727402
3288,3288,5999,frc6925,W.A.Robotics,2018.0,Georgia,6925,"['2018gacmp', '2018gacol', '2018gagai']",33.281586416148855,116.3003552051315,-83.01876878898261
3289,3289,6000,frc6926,RobotiCats,2018.0,California,6926,['2018cafr'],82.97452918286156,116.54134638898364,-33.56681720612208
3290,3290,6001,frc6927,The Franklinton Firebirds,2018.0,Ohio,6927,['2018ohmv'],68.1192102494419,127.5229977676323,-59.40378751819017
3291,3291,6002,frc6928,Mad Llama Robotics,2018.0,Tennessee,6928,['2018tnkn'],96.637694666121,107.81735038726333,-11.179655721142439
3292,3292,6003,frc6929,Cuivre & Or,2018.0,Québec,6929,['2018qcmo'],100.05459886777535,74.60248114388756,25.452117723887593
3293,3293,6005,frc6931,The Red Company ,2018.0,Arizona,6931,['2018azfl'],41.60801354119146,90.24013877886067,-48.63212523766922
3294,3294,6006,frc6932,S.M.A.R.T. (Smoky Mountain Academic Robotics Team),2018.0,North Carolina,6932,"['2018ncash', '2018nccmp', '2018ncwin']",79.94114990584413,103.10843511048967,-23.167285204645495
3295,3295,6007,frc6933,"Archytas, sponsored by NASA",2018.0,Vermont,6933,"['2018mabos', '2018necmp', '2018nhgrs']",153.1590750424323,46.350051658389,106.80902338404333
3296,3296,6008,frc6934,Scorps,2018.0,California,6934,['2018cave'],117.58226407703164,76.77051382243377,40.8117502545979
3297,3297,6009,frc6935,Ingram Tom Moore Warriors,2018.0,Texas,6935,['2018txsa'],56.83083493275628,108.13024782632091,-51.29941289356469
3298,3298,6010,frc6936,Beaver Bots - Vault 6936,2018.0,Ohio,6936,"['2018cmpmi', '2018ohcl', '2018ohmv']",88.01166624773829,74.67597423987633,13.335692007861939
3299,3299,6011,frc6937,McCallie Robotics,2018.0,Tennessee,6937,['2018alhu'],66.9090126644994,161.057094602521,-94.14808193802165
3300,3300,6012,frc6938,STEM3 West Robotics,2018.0,California,6938,['2018capo'],50.485380674504064,91.23871740386278,-40.7533367293587
3301,3301,6014,frc6940,Violet Z,2018.0,Shanghai,6940,"['2018gush', '2018shmi']",27.86639944095583,93.11733358815565,-65.25093414719984
3302,3302,6015,frc6941,IronPulse Robotics,2018.0,Shanghai,6941,"['2018cmptx', '2018gush', '2018shmi']",106.37937218958041,57.94074981225437,48.43862237732608
3303,3303,6017,frc6943,Blue Bears,2018.0,New Jersey,6943,"['2018njbri', '2018njfla', '2018pahat']",62.07503666087797,117.54515596243026,-55.47011930155227
3304,3304,6018,frc6944,Wolverines,2018.0,Georgia,6944,"['2018gadal', '2018gadul']",57.93074344148978,107.50622944375516,-49.57548600226552
3305,3305,6019,frc6945,Children of the Corn,2018.0,New Jersey,6945,"['2018mrcmp', '2018njbri', '2018njfla']",81.87121204724644,126.86551395465703,-44.99430190741062
3306,3306,6020,frc6946,F & E,2018.0,Yunnan,6946,['2018gush'],52.66691086049586,82.31937607208152,-29.65246521158572
3307,3307,6021,frc6947,Savage Tumaz,2018.0,Taipei,6947,"['2018cmpmi', '2018paca']",63.87404939621423,98.81762786090523,-34.94357846469103
3308,3308,6022,frc6948,EAGLES,2018.0,Istanbul,6948,['2018gush'],50.18945171409544,113.17101580355987,-62.981564089464456
3309,3309,6023,frc6949,The Smurfs,2018.0,Jiangsu,6949,['2018shmi'],81.54957964087006,-2.393753248276237,83.94333288914635
3310,3310,6024,frc6950,The Breakfast Club,2018.0,Iowa,6950,['2018iacf'],72.07350017216415,92.77183637252679,-20.698336200362572
3311,3311,6025,frc6951,Spartans,2018.0,Texas,6951,['2018txho'],91.52874068089929,55.98620075206223,35.54253992883714
3312,3312,6026,frc6952,Vector Machines,2018.0,Guangdong,6952,"['2018cmptx', '2018gush', '2018nyli']",73.2881597305929,117.84696961202327,-44.55880988143042
3313,3313,6027,frc6953,Quetzals,2018.0,Québec,6953,['2018qcmo'],56.519054098767185,75.22857507849561,-18.709520979728545
3314,3314,6028,frc6954,Titans of Industry,2018.0,Michigan,6954,"['2018mike2', '2018miliv']",28.214060750603213,114.73938009752533,-86.52531934692212
3315,3315,6029,frc6955,Los Chilis,2018.0,Región Metropolitana de Santiago,6955,['2018cair'],71.81257733488238,129.69958652362877,-57.88700918874642
3316,3316,6030,frc6956,SHAM-ROCK-BOTICS ☘,2018.0,Indiana,6956,"['2018incmp', '2018inmis', '2018inpla']",43.11164538611422,74.10640740919958,-30.99476202308537
3317,3317,6031,frc6957,The A.C.E.S.,2018.0,Nevada,6957,"['2018cmptx', '2018nvlv']",75.05623952285174,126.92383222836008,-51.86759270550839
3318,3318,6032,frc6958,CougarBots,2018.0,Michigan,6958,"['2018micen', '2018milan']",51.43157053670776,101.20018628699336,-49.76861575028563
3319,3319,6033,frc6959,Centralia Circuit Breakers #6959,2018.0,Washington,6959,"['2018orore', '2018waahs']",35.42007143245091,124.18171029543254,-88.76163886298164
3320,3320,6034,frc6960,Rusty Huskies,2018.0,California,6960,['2018cair'],35.21037171500696,134.23227745226498,-99.02190573725814
3321,3321,6035,frc6961,SIbots,2018.0,South Carolina,6961,['2018scmb'],69.59457837613849,70.07974084483777,-0.4851624686991851
3322,3322,6036,frc6962,RobotX,2018.0,California,6962,['2018casf'],89.82588942436409,122.08806983325431,-32.26218040889016
3323,3323,6037,frc6963,Blood Sweat and Gears,2018.0,Michigan,6963,"['2018mifor', '2018mishe']",68.00733362740027,114.83293317442008,-46.82559954701982
3324,3324,6038,frc6964,Upper Arlington HS,2018.0,Ohio,6964,"['2018cmpmi', '2018ohcl']",89.0433705480527,84.0822699087477,4.9611006393051404
3325,3325,6039,frc6965,Tecmilenio RoboMov 6965,2018.0,Quintana Roo,6965,['2018mxmo'],15.572056788121625,114.08157661890786,-98.50951983078625
3326,3326,6041,frc6967,A.T.Vortex,2018.0,Shanghai,6967,"['2018cave', '2018shmi']",29.46105260548525,125.98316944863504,-96.52211684314986
3327,3327,6042,frc6968,Team Pi,2018.0,Noord-Brabant,6968,"['2018azfl', '2018cmpmi']",75.407721668773,111.51062317842268,-36.102901509650025
3328,3328,6043,frc6969,Orange Blinking Lights,2018.0,New York,6969,['2018nysu'],98.28701721035694,102.70264266915422,-4.415625458797303
3329,3329,6044,frc6970,Barbarian,2018.0,Shandong,6970,['2018shmi'],41.21214200011961,90.97706052843377,-49.764918528314055
3330,3330,6045,frc6971,The Sky Savior,2018.0,Henan,6971,['2018shmi'],-1.1107206445406863,105.37714274777582,-106.48786339231656
3331,3331,6048,frc6974,Zia Robotics,2018.0,New Mexico,6974,['2018txel'],64.73964618237962,110.93622662873719,-46.196580446357565
3332,3332,6049,frc6975,Neil McNeil Maroons,2018.0,Ontario,6975,"['2018onnyo', '2018onosh']",30.582301755593754,121.65303419422578,-91.07073243863204
3333,3333,6050,frc6976,Electric Eagles,2018.0,Missouri,6976,['2018mokc'],68.47145902510621,76.22117279663829,-7.749713771532039
3334,3334,6051,frc6977,Cyber Squad,2018.0,Ontario,6977,"['2018onosh', '2018onto1']",46.01520889941055,101.74062966494154,-55.725420765530956
3335,3335,6052,frc6978,QuickStrike Niagara,2018.0,Ontario,6978,"['2018oncmp1', '2018onnob', '2018onto1']",138.6522062987602,86.22045339794424,52.43175290081603
3336,3336,6053,frc6979,The 5 Nighters,2018.0,Alberta,6979,['2018abca'],47.21156408181517,77.49719614914488,-30.285632067329765
3337,3337,6055,frc6981,Clockwork Soldiers,2018.0,California,6981,['2018casf'],36.20046289452911,149.22332724364003,-113.02286434911113
3338,3338,6056,frc6982,Team CEL Paraguay,2018.0,Asunción,6982,['2018nysu'],53.50373430918553,129.38773190329485,-75.88399759410926
3339,3339,6057,frc6983,Tecmilenio - STEMHAWKS - 6983,2018.0,Nuevo León,6983,['2018mxmo'],8.288344140459216,116.66556201586756,-108.37721787540828
3340,3340,6059,frc6985,ENKA TECH.,2018.0,Kocaeli,6985,"['2018cmptx', '2018tuis']",186.42997038815136,50.25746762024136,136.17250276791003
3341,3341,6060,frc6986,Frantic metal,2018.0,Jiangsu,6986,['2018shmi'],74.13166123760035,111.35134075195495,-37.21967951435455
3342,3342,6061,frc6987,Falcon Automation,2018.0,Ontario,6987,"['2018onbar', '2018oncmp2', '2018onnob']",63.12468722310175,156.72575008675105,-93.60106286364936
3343,3343,6062,frc6988,ACI 35,2018.0,Izmir,6988,"['2018cmptx', '2018nyny']",121.01569905360051,76.33054176259385,44.6851572910068
3344,3344,6063,frc6989,KAISER,2018.0,Istanbul,6989,['2018tuis'],70.27739378684373,74.30832382446116,-4.030930037617426
3345,3345,6064,frc6990,Ambition,2018.0,Shanghai,6990,['2018shmi'],86.89026220955571,55.95220107309251,30.938061136463325
3346,3346,6065,frc6991,Crosbotics,2018.0,Shanghai,6991,"['2018ilch', '2018shmi']",76.07189299181533,83.15404200904194,-7.082149017226617
3347,3347,6066,frc6992,FrancoBots,2018.0,Ontario,6992,"['2018onlon', '2018onwin']",83.57627450188573,115.66069465155829,-32.084420149672624
3348,3348,6067,frc6993,Dragons ,2018.0,Texas,6993,['2018txlu'],75.76020655234339,78.93983243727861,-3.179625884935331
3349,3349,6069,frc6995,FRC Team NOMAD,2018.0,California,6995,['2018casd'],79.08774197923817,124.32552305565613,-45.23778107641806
3350,3350,6070,frc6996,Koalafied,2018.0,South Australia,6996,"['2018ausc', '2018cmptx']",60.45056117860562,107.7609738050819,-47.31041262647628
3351,3351,6071,frc6997,Chongqing Fire Pot,2018.0,Chongqing,6997,['2018shmi'],78.75281327462164,138.36693320511486,-59.6141199304932
3352,3352,6072,frc6998,NNKIEH,2018.0,Tainan,6998,['2018ausc'],64.23082423684656,103.21895559315476,-38.9881313563083
3353,3353,6073,frc6999,B.E.S.T.,2018.0,Sinop,6999,"['2018cmptx', '2018iacf']",35.83838693393221,119.85917859598611,-84.0207916620542
3354,3354,6074,frc7000,Newton's 4th Law,2018.0,Sichuan,7000,['2018gush'],11.52461301323803,130.26333179373233,-118.7387187804943
3355,3355,6075,frc7001,Buning Power,2018.0,Henan,7001,['2018shmi'],29.03870292909331,107.51501529417665,-78.47631236508342
3356,3356,6076,frc7002,风云蹦豆,2018.0,Shanxi,7002,['2018shmi'],72.89487584378725,113.29843996358001,-40.40356411979275
3357,3357,6078,frc7004,Ossining Omegas,2012.0,New York,7004,['2018nysu'],110.40510071008168,122.55869030108721,-12.153589591005556
3358,3358,6080,frc7006,IMC,2018.0,Guangdong,7006,['2018gush'],112.74625951493172,117.56316099423881,-4.816901479307073
3359,3359,6083,frc7009,Carp & Donkey,2018.0,Henan,7009,['2018gush'],52.36369067064261,100.89771488757673,-48.534024216934036
3360,3360,6084,frc7010,SİNFEN,2018.0,Sinop,7010,['2018tuis'],59.17541510890653,99.87379028140495,-40.698375172498444
3361,3361,6087,frc7013,ACCN Techtronix,2018.0,Ontario,7013,"['2018oncmp2', '2018onnyo', '2018onto1']",64.15166612801266,110.79224688870436,-46.64058076069157
3362,3362,6090,frc7016,PV Shock Bots,2018.0,New York,7016,['2018nysu'],31.72127492856834,80.20480299525921,-48.483528066690916
3363,3363,6091,frc7017,Fellowship of the Gear,2018.0,Arizona,7017,['2018azpx'],4.714673691807949,95.01455255183883,-90.29987886003092
3364,3364,6092,frc7018,EOLOTICS,2018.0,Oaxaca,7018,"['2018cmptx', '2018mxto']",104.45332558506375,31.238467527374613,73.21485805768923
3365,3365,6093,frc7019,Tech NoLogic:  Powered by NASA,2018.0,Minnesota,7019,['2018mnmi2'],107.30300235873979,106.97833521244397,0.32466714629588034
3366,3366,6094,frc7020,IM ROBOT,2018.0,Michigan,7020,"['2018mialp', '2018miesc']",34.92731426083546,125.01826014143792,-90.09094588060245
3367,3367,6095,frc7021,TC Robotics,2018.0,Wisconsin,7021,"['2018cmpmi', '2018mndu2', '2018wila']",177.26555943351178,20.564625401371583,156.70093403214017
3368,3368,6096,frc7022,Hal-9000,2018.0,Ontario,7022,"['2018onlon', '2018onwat']",63.39211586091393,106.04409126480454,-42.65197540389058
3369,3369,6097,frc7023,Oxley High School Robotics Team,2018.0,New South Wales,7023,['2018ausc'],74.54290236190818,108.5608780192783,-34.01797565737011
3370,3370,6098,frc7024,ENFORCERS,2018.0,New Jersey,7024,"['2018njtab', '2018pawch']",28.331296037072313,149.33369328700482,-121.0023972499325
3371,3371,6099,frc7025,ACSC,2018.0,California,7025,['2018cair'],72.4666442304427,133.01632886645262,-60.54968463600996
3372,3372,6100,frc7026,Team Vinity,2018.0,Florida,7026,"['2018alhu', '2018flwp']",107.60619141557368,101.25812995626907,6.348061459304493
3373,3373,6101,frc7027,Radioactive Rebels Robotics,2018.0,New York,7027,['2018nytr'],25.469984404611754,152.00476613160578,-126.53478172699401
3374,3374,6102,frc7028,Binary Battalion,2018.0,Minnesota,7028,"['2018cmpmi', '2018mndu']",82.59878983009625,125.61598927940432,-43.01719944930831
3375,3375,6103,frc7029,Scotbotics,2018.0,North Carolina,7029,"['2018ncpem', '2018ncwin']",53.72449712383508,122.49878015604509,-68.77428303221
3376,3376,6104,frc7030,Lake Placid Robotics,2018.0,New York,7030,['2018nytr'],61.104152683698075,91.22354274743141,-30.119390063733444
3377,3377,6105,frc7031,Duanesburg Jr./Sr. High School,2018.0,New York,7031,['2018nytr'],52.49318841585239,101.80101075451499,-49.30782233866254
3378,3378,6106,frc7032,Raptors,2018.0,Oregon,7032,"['2018orlak', '2018orore']",21.06973014442137,128.31762804739992,-107.24789790297865
3379,3379,6107,frc7033,Roosters,2018.0,Paraná,7033,['2018nyro'],25.437741565131695,99.34911350148089,-73.91137193634914
3380,3380,6108,frc7034,2B Determined,2018.0,Oregon,7034,"['2018cmptx', '2018orlak', '2018orwil', '2018pncmp']",100.64170407233392,82.62199526370158,18.019708808632362
